x,y,z,d
190,430,133,13.4200590226
286,479,46,10.7438578982
427,100,431,9.83564025154
245,287,464,7.30932842012
146,48,199,9.08740385866
26,113,21,5.13755115428
114,195,484,12.7082452954
114,307,97,8.35217037522
282,102,488,7.98487688933
237,367,67,15.1894386266
201,268,289,9.2558154072
387,249,259,13.4578748336
103,466,35,5.45830289045
296,49,56,11.7092131327
295,286,472,15.5895570698
328,218,463,9.68997894063
442,121,329,6.28562739264
384,52,270,11.2071046736
320,99,79,15.7979084927
6,6,475,8.06417320231
148,158,84,11.298148408
414,38,247,16.8959281476
473,77,477,9.48547695026
186,256,338,11.0814934587
409,286,312,4.42108855575
253,227,383,11.1263302663
489,90,136,9.04537404116
80,238,43,16.8408844059
353,346,332,16.4733249395
323,219,500,16.0030101419
160,312,13,6.9816093361
375,342,432,5.53087981316
463,488,486,8.25850829537
369,206,238,14.2772689146
40,100,491,16.0774676663
401,108,454,16.4307121956
112,281,30,10.4171386451
424,493,148,9.15463089237
203,361,469,14.6566759579
399,196,321,4.46313624324
459,72,62,14.2865524266
377,93,20,16.0808168218
379,136,447,15.5365288879
407,279,64,15.3877356944
2,198,74,13.9495922459
200,166,393,14.7870710295
112,190,237,4.97629117744
302,443,500,5.60573998384
451,43,468,15.0318119801
91,21,301,12.8207258916
243,179,473,8.01815513608
305,300,298,9.8106124503
239,159,208,4.03440010025
73,327,379,4.46665602086
365,328,184,5.31372744937
442,327,138,16.5975880821
124,368,203,9.68678544742
329,192,452,13.3267726795
345,269,224,12.7341407351
200,196,111,10.9868071671
383,114,176,7.71556275329
81,389,222,7.19911703323
214,330,499,11.9661924681
246,6,166,4.04579048257
3,232,83,14.2946535246
136,18,413,5.40394623243
407,63,353,12.9330201484
370,384,25,16.5030619905
258,259,457,9.17006973546
232,415,401,7.91256814417
479,272,200,4.63229282333
125,455,355,10.2837785206
160,239,365,12.4852753338
37,70,470,6.29727976744
218,484,128,9.51854493599
241,38,250,14.2507076919
487,0,18,9.46088888737
285,472,191,6.65242637702
69,489,231,4.99271218908
291,475,92,3.75705782945
57,79,133,9.01950081809
326,130,412,15.8287310336
221,162,64,8.09498979984
171,340,227,11.7071017577
451,411,13,15.9023166644
302,263,383,13.3601551119
48,125,277,16.5671933212
466,486,74,9.6770212042
239,386,278,5.36096004197
289,142,427,6.19569237799
311,497,98,4.03623768556
58,438,300,8.11452081316
304,476,121,5.12600120057
187,48,265,3.98828574635
79,344,485,10.2537562157
455,172,317,13.7544327236
391,367,446,12.1495053342
404,370,272,9.41226803125
171,199,239,4.88685906257
482,195,58,10.4402089039
403,319,341,15.8519766995
116,357,54,13.1259038664
315,365,107,12.1139122068
205,256,172,9.98742922882
225,244,23,5.46809556038
384,106,221,7.79168729351
234,144,372,14.2325249418
394,451,423,13.9691179399
394,492,218,12.1442582706
67,283,24,8.67464234992
434,275,331,4.92787900421
392,49,402,11.9559220013
53,162,306,6.40130326165
309,118,115,15.8955515182
423,497,378,16.14966967
10,145,221,15.239685816
342,55,423,7.84763817489
90,114,420,9.57187094777
236,73,141,8.87020120955
439,313,171,13.4786372715
487,72,451,9.36216792677
225,91,216,5.89202739046
240,183,307,10.7937428598
228,76,255,11.7843978927
252,458,169,10.9408131776
1,309,359,4.51347231167
220,155,262,14.4770600049
407,343,81,5.46963403728
162,291,122,14.4170674378
35,168,449,16.6641149989
60,340,268,9.61113029904
351,261,327,9.49888475278
345,172,206,10.1873134446
304,350,232,6.44574608163
1,443,113,11.2914335928
390,494,329,16.8713846502
354,487,239,6.19621792683
63,65,56,10.6764877183
87,247,102,6.01193231457
108,399,352,19.6062937112
271,223,288,10.1403965743
187,47,386,7.1722771679
500,103,264,15.9117733684
329,109,146,15.0723736798
221,311,360,6.4294799135
19,60,381,9.63145733586
418,373,303,4.19720097107
211,45,412,4.1248553304
15,311,398,12.8221693932
136,98,346,12.1845047081
214,129,55,8.53470860184
164,325,348,7.39924925395
429,453,110,13.2423897337
342,339,371,4.2813725529
235,418,498,16.9162848254
423,124,405,12.1546147059
292,454,382,12.7425281916
66,232,200,13.3432760379
46,305,152,5.6820193138
213,297,290,10.4090290629
198,435,341,4.76689170852
327,128,26,6.21293703781
337,79,314,4.72488672123
345,429,98,10.6413490886
62,276,233,9.94830722382
316,391,406,7.23265714676
158,94,283,8.61198547898
462,5,443,13.397643261
272,346,139,3.99515212756
444,29,41,10.4112031329
267,101,287,5.83786683871
124,316,215,11.802649692
460,134,475,13.2547096371
151,73,0,11.6611291391
451,81,271,7.92914305824
321,37,281,11.810326279
427,208,270,10.3670812348
246,192,351,9.43463012813
97,156,437,7.36843485544
149,287,287,13.8987004996
75,343,46,11.1452408371
30,195,136,4.94249292126
55,439,399,5.74421938661
145,314,119,9.60379420717
222,491,211,3.92669450515
179,246,25,6.37601267063
247,357,144,14.1650847062
486,263,388,7.92010810202
114,269,236,15.8615332691
332,320,298,15.2054525281
256,55,4,8.89302936921
443,339,342,8.06855479082
249,266,140,7.53992044486
358,266,295,6.13000547663
270,410,176,8.8375704964
294,404,430,5.71474320395
361,76,148,12.2520210383
363,351,18,13.7888725472
290,257,140,5.76893258965
25,53,232,14.8877856992
