x,y,z,d
297,129,22,8.38536135618
215,49,116,14.0772682008
446,91,312,9.18215914764
330,77,12,5.53916542879
352,442,184,12.9391229946
153,500,404,7.1814277386
134,7,379,14.0668943423
488,32,53,16.2104802447
346,128,349,8.34731652877
21,449,127,6.60726265562
233,381,437,13.5813732258
495,313,460,12.7631404939
75,307,129,8.94828123627
191,13,376,6.23569892594
88,22,276,10.8140983506
408,468,294,12.1349571943
140,144,156,10.7904166386
161,271,112,3.71810397743
252,30,401,15.2120030639
92,119,432,6.92273892499
88,389,1,11.2934948616
369,452,251,14.9855481726
236,382,91,8.35699932391
20,131,46,3.90586407809
102,398,39,15.8448650145
152,368,389,4.21005469067
16,388,112,13.4798002567
159,135,215,6.05928466745
462,146,438,8.91645335769
135,446,22,12.565226188
45,103,167,6.61010973076
433,94,13,13.8162399676
84,73,9,16.014607465
403,345,159,5.15030305271
11,299,282,9.94645726925
248,287,174,10.4226594307
313,230,327,4.73294950445
276,281,214,13.9725928842
328,398,59,12.0107968113
242,480,437,7.06395154861
410,98,304,11.6814656719
131,153,289,6.38598884675
457,255,91,13.7313848905
241,215,25,5.77507716343
425,299,78,11.5823096809
394,460,477,3.76030972516
354,384,210,6.07580344716
130,378,471,11.6942551905
371,322,287,12.6982888069
42,32,53,11.4871964268
334,407,103,10.7720175395
305,81,350,7.09935721277
404,492,10,6.47877594817
401,232,70,11.9329960453
493,196,367,11.7298199889
418,452,148,13.182462977
291,489,176,5.49557735866
21,282,96,9.68976135308
420,493,402,5.85502506673
125,54,156,9.18611839648
268,134,283,8.93644971961
223,207,446,14.5354576852
455,101,277,14.9953919139
372,274,80,5.99704070404
431,139,4,6.60824375735
23,344,198,7.39006985185
92,287,475,9.57713902589
355,49,32,6.88036096919
190,50,196,12.3221764495
143,327,15,15.7548801598
169,50,321,4.9360465039
251,228,57,15.7278326681
216,401,345,10.1472073759
61,497,302,15.1036744251
446,369,301,6.9025330083
445,246,119,8.12448118579
251,284,500,8.85367509616
397,67,120,7.32291334692
48,5,329,7.85393930138
467,434,190,14.6334836336
19,468,88,16.1270194705
389,23,413,5.84500834976
366,82,370,9.17394328779
91,421,55,12.9618040028
360,380,43,9.34020264067
135,363,277,10.2593915577
481,128,254,6.65240375359
197,490,369,7.02430859527
287,438,232,4.68957193316
158,237,106,4.93416271808
196,487,410,10.5568873987
494,269,273,5.36544323213
172,324,64,4.00347620171
229,323,360,15.7338457992
137,201,260,7.18157413126
329,32,32,12.48044224
303,417,105,14.8140780993
457,463,101,5.63664206333
38,123,290,6.91584274687
180,347,171,10.8565231819
475,51,325,7.63950738396
235,231,420,12.8627100359
66,142,356,10.5859714237
353,423,333,4.07363111363
463,113,328,10.7999943575
246,52,53,5.04754513299
179,276,419,9.62310452095
147,308,95,10.6961261322
66,86,362,9.41439048204
24,320,114,15.40307214
371,101,12,11.6905361874
190,0,68,12.9943009523
458,316,159,13.8523994272
240,114,236,5.62077882805
131,338,101,18.9915130864
42,274,464,12.461563606
242,124,424,5.78812673101
111,189,102,13.0789674976
394,488,255,4.10068891915
152,442,190,16.3658707981
426,79,231,6.00789606583
483,74,474,12.7957788988
406,202,435,9.25258104828
58,390,377,5.52377402212
483,129,141,12.4749914341
160,243,251,14.3734540772
266,418,395,15.3125662746
345,297,240,12.6229565686
152,400,298,13.3170013489
367,442,303,15.6286111526
370,360,96,4.77526922562
155,203,441,6.03279987325
390,183,372,11.3536480554
227,230,363,6.94009486887
272,332,348,10.3954222356
225,278,491,4.89416531923
465,12,286,15.3614859374
203,316,297,5.21108063854
149,162,47,9.0527571944
127,130,489,8.11310040852
483,189,237,13.9414579573
84,319,55,12.5267705945
138,41,66,11.4095722737
192,304,118,3.80074882804
480,313,348,4.89322589973
273,114,182,7.13113407522
6,340,72,16.2822674931
475,460,445,4.64642845768
210,160,62,8.13656029685
415,20,369,10.6262955208
25,470,468,6.28864905669
282,497,327,12.5196180242
20,355,253,6.4640497766
312,396,399,11.0531461196
292,375,137,6.95740469233
390,62,296,13.9815495763
124,58,86,12.3108720286
212,456,464,11.0077982761
172,440,280,14.8330546318
183,302,255,14.3277443308
206,175,395,14.9270432394
459,96,52,9.2799715657
339,474,211,10.1038100306
320,489,121,10.9133461802
462,293,98,5.7941219981
439,119,307,14.3390901442
10,106,40,11.3830658098
259,332,384,4.27778428455
281,196,401,9.77471243396
472,466,398,15.7145004226
257,374,247,3.95035155501
154,470,100,15.4283042845
155,4,337,10.0739740372
234,467,190,10.696862984
233,393,182,9.49567982266
321,308,228,5.9679894475
288,4,493,12.7022614592
19,79,79,5.23016337773
105,28,246,15.3965141421
267,390,100,15.0208645244
206,395,287,7.07783585531
206,139,267,7.68803041247
406,363,110,6.33750038456
332,146,329,9.59712272889
64,450,437,8.5446168542
215,112,319,13.1365632228
405,160,287,12.7978702755
394,2,297,13.80123621
123,218,446,5.07931811558
466,11,380,10.7754217888
152,295,357,12.6921563529
103,460,432,6.4025721666
121,389,99,11.3958657953
273,227,5,16.2177875768
57,10,79,11.879522412
441,419,223,5.97377122311
419,170,81,8.03108650523
351,478,277,13.6258806309
422,169,0,13.1874056101
161,466,328,9.29490658683
